"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","74","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","52","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","44","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","871","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","35","1","0.000000","0","0"
"/Game/Assets/Materials/M_ParticleBase.M_ParticleBase","0","0","24","1","0.000000","0","0"
"/Game/Assets/Materials/M_EmissiveBase.M_EmissiveBase","0","0","12","1","0.000000","0","0"
"/Game/Assets/Materials/M_TextureBase.M_TextureBase","0","0","12","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_BaseColorPalette.M_BaseColorPalette","0","0","72","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_Glass.M_Glass","0","0","72","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_BaseColor.M_BaseColor","0","0","72","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_AlphaTest.M_AlphaTest","0","0","48","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_BaseTexture.M_BaseTexture","0","0","72","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_BaseColorPalette_EMS.M_BaseColorPalette_EMS","0","0","45","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_Plants.M_Plants","0","0","96","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Water/M_LiquidSplash_SubUV.M_LiquidSplash_SubUV","0","0","150","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Smoke/M_Prime_ShadowSmoke.M_Prime_ShadowSmoke","0","0","48","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Sparks/M_Hotdog_VLerp_DirectionTint.M_Hotdog_VLerp_DirectionTint","0","0","48","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_ArrowFlare.M_ArrowFlare","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Tomahawk_Glow.M_Tomahawk_Glow","0","0","30","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Energy/M_Energy_Sphere_V02.M_Energy_Sphere_V02","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Energy/Plasma/M_TotemBombSwirls.M_TotemBombSwirls","0","0","256","2","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Icons/M_Val17_Heart_Gloss.M_Val17_Heart_Gloss","0","0","68","1","0.000000","0","0"
"/Game/ParagonMinions/Characters/Buff/Buff_Green/Materials/M_Green_Buff_LavaDrip.M_Green_Buff_LavaDrip","0","0","32","1","0.000000","0","32"
"/Game/ParagonMinions/Characters/Buff/Buff_Green/Materials/M_GreenBuff.M_GreenBuff","0","0","72","1","0.000000","0","72"
"/Game/ParagonMinions/FX/Materials/Icons/M_Destination_Marker.M_Destination_Marker","0","0","72","2","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Lensflare_TB_SoftGlow.M_Lensflare_TB_SoftGlow","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Water/M_LiquidSplash_SubUV_Lava.M_LiquidSplash_SubUV_Lava","0","0","50","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/HeatDistort/M_ParticleRefraction_SimpleHeatDistortion_AlphaControl_Fresnel.M_ParticleRefraction_SimpleHeatDistortion_AlphaControl_Fresnel","0","0","40","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Debris/M_Buff_Red_SmashImpact.M_Buff_Red_SmashImpact","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Debris/M_Buff_Red_Rock.M_Buff_Red_Rock","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Debris/M_Buff_Red_DebrisChunks_FakeLit.M_Buff_Red_DebrisChunks_FakeLit","0","0","84","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/sA_PickupSet_1/Materials/M_Ground.M_Ground","0","0","12","1","0.000000","0","28"
"/Game/sA_PickupSet_1/Materials/M_Master_RadialBeam.M_Master_RadialBeam","0","0","24","1","0.000000","0","0"
"/Game/sA_PickupSet_1/Materials/M_Master_Fresnel.M_Master_Fresnel","0","0","24","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","50","1","0.000000","0","0"
"/Game/sA_PickupSet_1/Materials/M_AdditiveScrollNiagara.M_AdditiveScrollNiagara","0","0","40","1","0.000000","0","0"
"/Game/sA_PickupSet_1/Materials/M_sA_Aura.M_sA_Aura","0","0","80","2","0.000000","0","0"
"/Game/sA_PickupSet_1/Materials/M_Master_MetalFX.M_Master_MetalFX","0","0","68","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","63","1","0.000000","0","0"
"/Game/ParagonMinions/Characters/Minions/Dusk_Minions/Materials/Shared/M_Minion_Dusk_Parent.M_Minion_Dusk_Parent","0","0","144","2","0.000000","0","144"
"/Game/ParagonMinions/Characters/Minions/Down_Minions/Materials/Shared/M_Dawn_Minion_MASTER.M_Dawn_Minion_MASTER","0","0","144","2","0.000000","0","144"
"/Game/ParagonMinions/Characters/Minions/Prime_Helix/Materials/M_Prime_Helix_Visor.M_Prime_Helix_Visor","0","0","113","1","0.000000","0","113"
"/Game/ParagonMinions/Characters/Minions/Prime_Helix/Materials/M_Prime_Helix_Torso_V1.M_Prime_Helix_Torso_V1","0","0","120","1","0.000000","0","120"
"/Game/ParagonMinions/Characters/Minions/Prime_Helix/Materials/M_Prime_Helix_Limbs_02.M_Prime_Helix_Limbs_02","0","0","120","1","0.000000","0","120"
"/Game/ParagonMinions/Characters/Buff/Buff_White/Materials/M_Buff_White.M_Buff_White","0","0","107","1","0.000000","0","214"
"/Game/ParagonMinions/Characters/Buff/Buff_Red/Materials/M_Red_Buff_LavaDrip.M_Red_Buff_LavaDrip","0","0","64","1","0.000000","0","0"
"/Game/ParagonMinions/Characters/Buff/Buff_Red/Materials/M_RedBuff.M_RedBuff","0","0","72","1","0.000000","0","72"
"/Game/ParagonMinions/Characters/Buff/Buff_Blue/Materials/M_Buff_Master.M_Buff_Master","0","0","81","1","0.000000","0","81"
"/Game/ParagonMinions/Characters/Buff/Buff_Black/Materials/M_Buff_Black_Creature_01.M_Buff_Black_Creature_01","0","0","95","1","0.000000","0","190"
"/Game/ParagonMinions/Characters/Global/Eyes/Materials/M_EyeRefractive.M_EyeRefractive","0","0","170","1","0.000000","0","170"
"/Game/ParagonMinions/Characters/Maps/BackGroundAssets/M_AssetPlatform.M_AssetPlatform","0","0","21","1","0.000000","0","0"
"/Engine/MapTemplates/Sky/M_Procedural_Sky_MASTER02.M_Procedural_Sky_MASTER02","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","33","1","0.000000","0","0"
"/Game/ParagonMinions/Characters/Maps/BackGroundAssets/HDRSky.HDRSky","0","0","2","1","0.000000","0","0"
"/Game/Assets/Materials/Base/M_GridBase.M_GridBase","0","0","84","2","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_Metal.M_Metal","0","0","45","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_SubSurface.M_SubSurface","0","0","90","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Water/M_WateDroplets_Simple.M_WateDroplets_Simple","0","0","240","2","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Water/M_WaterImpact_Cylinder.M_WaterImpact_Cylinder","0","0","148","2","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Debug/Proto_Master.Proto_Master","0","0","72","1","0.000000","0","72"
"/Game/ParagonMinions/FX/Materials/Camps_Specific/Buff_Red/M_RedBuff.M_RedBuff","0","0","72","1","0.000000","0","72"
"/Game/ParagonMinions/FX/Materials/Camps_Specific/Buff_Red/M_Red_Buff_LavaDrip.M_Red_Buff_LavaDrip","0","0","64","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Icons/M_Targetting_Teleport.M_Targetting_Teleport","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Spline/M_SplineTargetting_Opaq.M_SplineTargetting_Opaq","0","0","336","5","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_VolumeTargeting.M_VolumeTargeting","0","0","40","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Spline/M_SplineTargetting_Opaq_NoParticle.M_SplineTargetting_Opaq_NoParticle","0","0","144","2","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Ult_TargetCylinder.M_Ult_TargetCylinder","0","0","40","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/HeatDistort/M_Weakness.M_Weakness","0","0","74","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Shockwaves/M_RecallHaze.M_RecallHaze","0","0","20","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Icons/RecallTriangles.RecallTriangles","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Sparks/M_hardSpark_Alpha_Cheap.M_hardSpark_Alpha_Cheap","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Sparks/M_hardSpark_Alpha.M_hardSpark_Alpha","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Sparks/M_Spark_VelocityLerp1.M_Spark_VelocityLerp1","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Shockwaves/M_TravelModeLooping2.M_TravelModeLooping2","0","0","20","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Shockwaves/M_SteelImpactRefraction.M_SteelImpactRefraction","0","0","128","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Lens/M_TravelCameraRefraction.M_TravelCameraRefraction","0","0","40","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Lens/M_TravelCameraLines.M_TravelCameraLines","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Lens/M_Reticle_Timer.M_Reticle_Timer","0","0","64","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Trails/M_TravelRibbon.M_TravelRibbon","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Stunned.M_Stunned","0","0","50","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_DotsStunned.M_DotsStunned","0","0","64","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Lensflare_01.M_Lensflare_01","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Trails/M_SpeedTrails.M_SpeedTrails","0","0","90","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","0","0","138","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Debug/01_-_Default.01_-_Default","0","0","48","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Spline/M_Wisp_SplineThicken.M_Wisp_SplineThicken","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Spline/M_Slow_Spline_V03.M_Slow_Spline_V03","0","0","64","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Spline/M_Slow_Spline_V02.M_Slow_Spline_V02","0","0","64","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Smoke/M_Inky_Smoke_Burst.M_Inky_Smoke_Burst","0","0","60","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Torus_Glow.M_Torus_Glow","0","0","16","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Shapes.M_Shapes","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Trails/M_GengericSlow.M_GengericSlow","0","0","50","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Sparks/M_Spark_VelocityLerp.M_Spark_VelocityLerp","0","0","64","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Icons/M_Shield_Mesh.M_Shield_Mesh","0","0","72","2","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Lensflare_TB_Soft.M_Lensflare_TB_Soft","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Sparks/M_hardSpark_Alpha_GPU_Random.M_hardSpark_Alpha_GPU_Random","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/m_ShieldImpact_ElectronFlare.m_ShieldImpact_ElectronFlare","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Sparks/M_Spark_VelocityLerp_WorldColor.M_Spark_VelocityLerp_WorldColor","0","0","64","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Shockwaves/M_Projectile_Wind_Rush.M_Projectile_Wind_Rush","0","0","36","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_GlowPoint_MASTER.M_GlowPoint_MASTER","0","0","48","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Explosions/M_Explosion_Smoke_Spears.M_Explosion_Smoke_Spears","0","0","112","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Icons/M_Visibility_Eye.M_Visibility_Eye","0","0","20","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_DarkFlare_DistShrink.M_DarkFlare_DistShrink","0","0","48","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Energy/Plasma/M_Wispy_Pulse_Dense.M_Wispy_Pulse_Dense","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Shockwaves/M_Basic_Shockwave.M_Basic_Shockwave","0","0","16","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Smoke/DirectionalLit/M_GPU_Smoke_SubUV_Ice.M_GPU_Smoke_SubUV_Ice","0","0","84","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_RecallPlasmaBeam.M_RecallPlasmaBeam","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_RecallBeam_Stretch_Up.M_RecallBeam_Stretch_Up","0","0","20","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Environment/Motes/M_Snowflake_FlipRandom_GPU.M_Snowflake_FlipRandom_GPU","0","0","128","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Environment/Dust/M_VenusFairyDust.M_VenusFairyDust","0","0","48","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Meshes/Splines/M_Spline_Preview.M_Spline_Preview","0","0","142","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Spline/M_Energy_Ripple_Spline.M_Energy_Ripple_Spline","0","0","72","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Misc/M_Spookyface_Spline.M_Spookyface_Spline","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Shockwaves/M_Recall_Wrap.M_Recall_Wrap","0","0","216","3","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Recall_Torso.M_Recall_Torso","0","0","40","2","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Shockwaves/M_RecallCylinder.M_RecallCylinder","0","0","72","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Recall_GlowingDots.M_Recall_GlowingDots","0","0","48","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Recall_GlowingDots_AnimYMask.M_Recall_GlowingDots_AnimYMask","0","0","48","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Radial_Gradient_DepthFade.M_Radial_Gradient_DepthFade","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Energy/Plasma/M_Plasma_v5_Flipbook.M_Plasma_v5_Flipbook","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_CubeMask_Flare.M_CubeMask_Flare","0","0","24","1","0.000000","0","24"
"/Game/ParagonMinions/FX/Materials/Environment/Motes/M_Snowflake_FlipRandom_GPU_CloseCam_CheaperBlurred.M_Snowflake_FlipRandom_GPU_CloseCam_CheaperBlurred","0","0","120","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Misc/M_Shadow_GhostGPU.M_Shadow_GhostGPU","0","0","30","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Anime_Flare.M_Anime_Flare","0","0","64","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Smoke/M_Inky_Smoke_Drift.M_Inky_Smoke_Drift","0","0","80","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_MASTER1.M_Hotdog_Spark_VLerp_MASTER1","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/HeatDistort/M_ParticleRefraction_SoftEdge.M_ParticleRefraction_SoftEdge","0","0","40","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Recall_OuterCircle_FX.M_Recall_OuterCircle_FX","0","0","48","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Recall_Beam.M_Recall_Beam","0","0","112","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_RecallBeam_Stretch.M_RecallBeam_Stretch","0","0","20","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Energy/Plasma/M_Plasma_Keyhole_DepthFade.M_Plasma_Keyhole_DepthFade","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_PortalStone_PlasmaBeam.M_PortalStone_PlasmaBeam","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_PortalStone_Beam_Stretch.M_PortalStone_Beam_Stretch","0","0","20","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_PortalStone_Beam.M_PortalStone_Beam","0","0","112","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Environment/Dust/M_Poison_SubUV_Swirl.M_Poison_SubUV_Swirl","0","0","84","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Environment/Dust/M_PoisonDust_SubUV.M_PoisonDust_SubUV","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Sparks/M_Soft_Spark_Glow.M_Soft_Spark_Glow","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Shockwaves/M_CleanseBubble.M_CleanseBubble","0","0","154","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_TacticiaAirglow.M_TacticiaAirglow","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Sparks/M_LevelUp_Spark_VelocityLerp.M_LevelUp_Spark_VelocityLerp","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Shockwaves/M_Shockwave_Fresnel_Refract.M_Shockwave_Fresnel_Refract","0","0","50","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_LevelUp_Rings.M_LevelUp_Rings","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Flare_Procedural_Noise_Tex_Glow.M_Flare_Procedural_Noise_Tex_Glow","0","0","80","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_LevelUp_Beam_Chromatic.M_LevelUp_Beam_Chromatic","0","0","240","2","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_CleanseFlare.M_CleanseFlare","0","0","80","2","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Energy/Plasma/M_LevelUpPlasma.M_LevelUpPlasma","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Energy/Plasma/M_LevelUp_GroundPlasma.M_LevelUp_GroundPlasma","0","0","16","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Shockwaves/M_LevelUp_Bubble.M_LevelUp_Bubble","0","0","154","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Particle_Decals/M_Jungle_Fog_Particle_Decal.M_Jungle_Fog_Particle_Decal","0","0","72","2","0.000000","0","144"
"/Game/ParagonMinions/FX/Materials/Shockwaves/M_Teleport_Refraction.M_Teleport_Refraction","0","0","30","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Shockwaves/M_CC_Shield.M_CC_Shield","0","0","16","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Shockwaves/M_CC_Outerward.M_CC_Outerward","0","0","16","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_CC_Burst.M_CC_Burst","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/VolumeFog/M_Fog_SphericalDensity.M_Fog_SphericalDensity","0","0","64","2","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_MASTER.M_Hotdog_Spark_VLerp_MASTER","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_DOF_Rand_Master.M_Hotdog_Spark_VLerp_DOF_Rand_Master","0","0","64","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Smoke/M_Vamp_AimingInkWings.M_Vamp_AimingInkWings","0","0","20","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Smoke/m_VampUltSwing.m_VampUltSwing","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Icons/M_Execute_FaceMask_v3.M_Execute_FaceMask_v3","0","0","134","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_PH_Orb_FlatFlareEdge.M_PH_Orb_FlatFlareEdge","0","0","32","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Ice_Halo.M_Ice_Halo","0","0","40","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Debris/M_MaskedDeath_Ash.M_MaskedDeath_Ash","0","0","134","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Icons/M_Execute_FaceMask_v2.M_Execute_FaceMask_v2","0","0","134","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Icons/M_Execute_Blade.M_Execute_Blade","0","0","68","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Minion_Specific/M_Paragabloon.M_Paragabloon","0","0","163","1","0.000000","0","163"
"/Game/ParagonMinions/FX/Materials/Sparks/m_ColorEmbers.m_ColorEmbers","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Minion_Specific/M_Paragabloon_Imposter_Sprite.M_Paragabloon_Imposter_Sprite","0","0","48","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_Chains_SoftFlare_ShockP.M_Chains_SoftFlare_ShockP","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/M_ShieldFlare.M_ShieldFlare","0","0","24","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Flares/m_flare_simple_depth.m_flare_simple_depth","0","0","40","1","0.000000","0","0"
